frame,y,x,mass,size,ecc,signal,raw_mass,ep,frame,particle,,,,7,
290,125.6595944,77.17254718,1249.540413,8.492241006,0.192144497,12.74293939,3770,,290,1083,,,,,
290,160.6364302,226.2336711,1199.74042,8.447775607,0.199845937,12.44999826,4087,,290,38,,,,,
290,218.9728321,145.222444,1320.87158,6.634996298,0.114197157,18.1623504,4351,,290,49,,,,,
290,238.9844148,185.7771416,1381.510395,6.656010886,0.124670504,21.09176176,4433,,290,54,,,,,
290,285.1061542,173.3079585,1185.239834,7.39561566,0.022500863,13.91470394,4489,,290,57,,,,,
290,320.4621995,61.52450128,1431.7498,6.801624599,0.005718782,19.77352665,4554,,290,761,,,,,
291,494.5098876,47.69568929,1015.51737,7.498356627,0.030446923,17.04809357,4062,,291,11,,,,,
291,436.1739991,224.5296088,949.0587003,7.518020164,0.242999398,16.47019209,3862,,291,8,,,,,
291,415.5357278,177.4272212,764.2747031,9.627229813,0.103445164,7.657194568,3290,,291,1352,,,,,
291,408.2235555,61.66740576,1107.692656,8.562371385,0.166967543,12.28040638,3576,,291,4,,,,,
291,384.4622914,231.8103235,1402.277933,8.096598946,0.202980285,17.04809357,3800,,291,1560,,,,,
291,576.5050298,182.9820771,2039.414312,7.33401381,0.212561137,21.38235464,5637,,291,29,,,,,
291,580.4115308,70.87830162,1017.39555,7.128820346,0.16685949,17.3370443,3909,,291,1049,,,,,
291,628.0558053,237.2724147,1092.522742,9.024006303,0.113401399,11.70250491,3638,,291,727,,,,,
291,683.9060524,213.881275,1119.539636,7.94743344,0.275320292,16.47019209,4208,,291,893,,,,,
291,726.443679,138.3239752,838.8239936,7.124876488,0.139455015,16.32571672,4060,,291,1286,,,,,
291,362.9581944,163.5732239,1126.618929,10.51763623,0.197049175,7.801669937,3950,,291,855,,,,,
291,321.487935,60.94663573,1245.377683,7.130568813,0.125352553,19.2152241,4233,,291,761,,,,,
291,121.692745,76.52999252,965.8178431,7.772378841,0.331553135,13.58068471,3330,,291,1083,,,,,
291,161.4448272,225.861429,1300.133847,8.626190167,0.197671692,11.99145564,4051,,291,38,,,,,
291,284.200981,172.0388537,1119.250685,7.86884224,0.185001683,14.44753692,3703,,291,57,,,,,
291,235.9936224,185.5976828,1359.224273,6.94589299,0.034860523,19.93760095,4029,,291,54,,,,,
291,216.9966972,146.9830599,1356.045815,7.972678682,0.108186048,15.74781524,4042,,291,49,,,,,
292,494.5961964,45.75107464,1113.868235,7.27491922,0.028293828,18.28154195,4206,,292,11,,,,,
292,415.5980361,175.5627178,916.1083801,10.20264271,0.052733336,7.689854949,3476,,292,1352,,,,,
292,435.8230164,224.1433881,1014.915762,7.364880052,0.276896708,17.41099234,3945,,292,8,,,,,
292,726.634586,138.1263391,853.2837161,7.051948518,0.164613457,16.39535112,4009,,292,1286,,,,,
292,406.0851727,59.00935701,1209.483601,8.285497702,0.137821983,14.94443509,3684,,292,4,,,,,
292,576.5491997,182.9087777,2021.561302,7.132936072,0.20297496,21.32846561,5643,,292,29,,,,,
292,580.9595085,70.90323932,1039.146059,6.96435453,0.127109887,17.41099234,4023,,292,1049,,,,,
292,628.071235,238.3555297,1124.31483,9.533695024,0.18828354,11.75241983,3800,,292,727,,,,,
292,683.5088022,214.2794534,1178.57909,8.065013435,0.276976188,16.54044272,4320,,292,893,,,,,
292,384.4390553,231.8724654,1259.395112,7.840503957,0.199361907,16.10516791,3906,,292,1560,,,,,
292,362.5464335,164.4510326,1145.208021,10.35791757,0.226074568,8.125129757,3910,,292,855,,,,,
292,282.5289531,171.1789595,1135.051609,7.849879356,0.133184484,16.10516791,3663,,292,57,,,,,
292,120.8090649,76.89906226,1114.013326,7.754948676,0.248192468,14.36406868,3584,,292,1083,,,,,
292,321.9869125,60.0811426,1274.919914,7.226457717,0.184041559,19.58736638,4208,,292,761,,,,,
292,235.448801,185.7818103,1343.258059,6.683239823,0.094846926,20.02264119,4242,,292,54,,,,,
292,216.1898011,147.826386,1371.40583,7.242497249,0.094415867,16.68553432,3990,,292,49,,,,,
292,161.9790267,225.8718424,1252.140532,8.704183142,0.178548387,11.46223662,4048,,292,38,,,,,
293,576.5046337,182.9336809,2007.447048,7.00706069,0.20160224,21.36509673,5634,,293,29,,,,,
293,494.821896,45.56733945,1188.160992,6.932130571,0.044785871,19.03964403,4304,,293,11,,,,,
293,435.6654882,224.0587435,1068.8362,7.375252078,0.299442862,17.58623609,4078,,293,8,,,,,
293,581.9186167,70.92732709,1117.961388,6.714664062,0.161798772,17.44089529,4207,,293,1049,,,,,
293,627.8131935,237.7153063,956.1970845,9.18569306,0.211262413,11.91794512,3896,,293,727,,,,,
293,642.6137288,37.53118644,857.5106853,7.766409637,0.305907685,12.3539675,3761,,293,813,,,,,
293,683.5217542,214.237445,1256.035143,8.28970218,0.294508963,16.42350973,4431,,293,893,,,,,
293,726.9006271,138.1963338,903.8743986,7.624814982,0.155622256,16.56885053,4025,,293,1286,,,,,
293,416.5491495,177.3933464,965.4988953,10.12459636,0.181780615,7.557721294,3492,,293,1352,,,,,
293,406.3173693,58.61219317,1089.474593,7.764716464,0.071355821,17.2955545,3907,,293,4,,,,,
293,385.0300272,232.2092391,1069.708245,6.793349129,0.15919097,16.56885053,3991,,293,1560,,,,,
293,361.9698803,163.4544259,1105.026058,10.28739973,0.159976747,6.976358117,3920,,293,855,,,,,
293,121.6840456,77.54066926,1159.674196,7.344613761,0.124600079,15.26078338,3719,,293,1083,,,,,
293,162.4670141,225.736705,1227.112325,8.79837182,0.20592542,11.48192273,4046,,293,38,,,,,
293,322.8440453,60.01084801,1246.006628,6.772795363,0.201062368,20.05702959,4176,,293,761,,,,,
293,280.1251395,170.9635882,1041.802812,7.624030237,0.106581155,17.00487291,3740,,293,57,,,,,
293,235.0965243,186.1392379,1388.295265,6.422583689,0.083493528,20.20237038,4360,,293,54,,,,,
293,215.4851111,147.5617778,1308.067147,7.111618037,0.073828522,17.00487291,3980,,293,49,,,,,
294,494.8772116,45.59153102,1232.625647,6.776518858,0.055092573,19.62779693,4367,,294,11,,,,,
294,435.3246332,224.1538761,1119.656771,7.641739482,0.319737118,18.02849495,4138,,294,8,,,,,
294,582.0496925,70.88179582,1182.029548,6.848088052,0.163003936,17.59232169,4312,,294,1049,,,,,
294,627.3726326,237.7455808,921.1979358,8.872474388,0.212596883,12.21285142,3961,,294,727,,,,,
294,643.9309674,37.52908767,897.2084062,7.682031766,0.162368594,12.79441577,3913,,294,813,,,,,
294,683.4410805,214.268655,1291.79982,8.3933744,0.299897707,16.28380189,4480,,294,893,,,,,
294,726.7473151,137.5046026,947.6591138,8.034903913,0.1644378,16.86536625,4076,,294,1286,,,,,
294,416.5543478,177.3946377,1003.19851,10.1809427,0.188451091,7.560336594,3531,,294,1352,,,,,
294,576.5747595,182.8705917,1995.347296,6.983043542,0.203087729,21.37248999,5630,,294,29,,,,,
294,406.134349,58.83518006,1049.723658,6.948584423,0.05488957,18.90084149,4024,,294,4,,,,,
294,280.5208422,171.4858444,1021.95396,7.331771455,0.126932771,17.59232169,3858,,294,57,,,,,
294,385.1596883,232.2644301,1100.75593,6.738693157,0.145023836,16.71997516,4055,,294,1560,,,,,
294,121.8221775,77.51676342,1227.246177,7.298856681,0.108780191,15.70223754,3798,,294,1083,,,,,
294,162.8194103,225.4385749,1183.483459,8.709945176,0.200352265,11.48589598,4059,,294,38,,,,,
294,323.102325,59.94279466,1263.157776,6.649332898,0.209772371,20.20936128,4235,,294,761,,,,,
294,215.0909302,147.4040826,1253.561964,6.783287553,0.119594031,17.59232169,4053,,294,49,,,,,
294,235.0458725,186.1448497,1407.240344,6.365004019,0.098893792,20.06397019,4413,,294,54,,,,,
294,361.8484216,163.5980955,1114.568083,10.26430648,0.179562239,6.978772241,3936,,294,855,,,,,
295,494.7225228,44.5147117,1102.359178,7.514519525,0.148696967,17.45389911,4187,,295,11,,,,,
295,434.5806553,224.6203529,923.311263,7.5216763,0.294540487,16.14485668,4042,,295,8,,,,,
295,576.5904102,183.1821924,2014.179957,7.561527902,0.189129038,19.6356365,5783,,295,29,,,,,
295,626.3959686,238.6153058,851.4593783,8.490151854,0.204667839,12.07228022,3914,,295,727,,,,,
295,682.9568966,214.338081,1164.175071,8.693321464,0.306301406,14.83581424,4347,,295,893,,,,,
295,728.1989568,137.8591654,975.9638587,8.764802255,0.145808995,15.12671256,4125,,295,1286,,,,,
295,415.8182945,175.5692244,1055.815447,10.68973446,0.134665555,7.272457963,3605,,295,1352,,,,,
295,580.3233996,71.84243929,1054.215506,8.274605424,0.25497876,15.99940752,3944,,295,1049,,,,,
295,409.3987548,54.52780529,1027.889209,9.146768005,0.203518656,8.872398715,3576,,295,4,,,,,
295,276.4935129,169.1779682,1188.319631,7.797765113,0.096554204,15.85395836,3693,,295,57,,,,,
295,385.4634111,232.7295918,997.7812326,8.06683091,0.262131473,14.10856845,3850,,295,1560,,,,,
295,119.6715771,75.04307997,1174.938309,8.345778443,0.229427468,12.36317854,3635,,295,1083,,,,,
295,162.4370861,225.761357,1251.880914,8.236638965,0.204996285,12.07228022,4286,,295,38,,,,,
295,323.9137316,58.66462284,1020.034954,6.513387151,0.113560588,16.58120416,4050,,295,761,,,,,
295,361.9244655,164.2861349,1136.103383,10.47242173,0.215669135,7.417907122,4091,,295,855,,,,,
295,234.9144234,187.894675,1237.335998,6.548334635,0.086809615,17.01755163,4139,,295,54,,,,,
295,213.4367124,148.075276,1304.242611,7.272293282,0.033879859,16.87210247,3775,,295,49,,,,,
296,495.1170038,44.60374522,1061.704408,7.61073707,0.202267159,16.97914376,4164,,296,11,,,,,
296,435.5211763,224.5173772,1031.374143,7.751868105,0.267721006,16.68890199,4233,,296,8,,,,,
296,576.4350473,183.5181896,2026.468064,7.870819493,0.16757082,19.01083618,5955,,296,29,,,,,
296,581.4155726,72.96412323,1116.414983,8.143671239,0.313523165,16.39866021,4130,,296,1049,,,,,
296,625.3389146,238.7279115,970.7136121,8.4065039,0.233273235,13.35112159,4082,,296,727,,,,,
296,683.0879715,214.1279027,1181.138898,8.948028122,0.315662965,14.65720957,4338,,296,893,,,,,
296,728.3978107,138.569073,1047.33744,9.135304574,0.12494445,14.94745135,4242,,296,1286,,,,,
296,412.528699,175.5201956,682.6486517,9.957755156,0.262733557,7.691407003,3767,,296,1352,,,,,
296,234.5092367,188.2152899,1249.055473,6.45844516,0.165760222,16.83402287,4250,,296,54,,,,,
296,386.1194593,232.4805093,923.2590821,8.256050528,0.300511472,13.06087982,3834,,296,1560,,,,,
296,119.1667477,74.45807,1194.054657,8.838769451,0.208693124,12.48039627,3692,,296,1083,,,,,
296,161.9497545,226.2756652,1270.823606,7.874877988,0.190506494,12.62551716,4407,,296,38,,,,,
296,404.545312,51.5752587,925.5810163,9.730493428,0.205878509,8.126769663,3957,,296,4,,,,,
296,276.5703977,169.1447873,945.172336,6.383912396,0.052138565,15.81817667,4047,,296,57,,,,,
296,323.1287153,57.8495212,1166.917051,7.445402986,0.093848993,15.09257223,4294,,296,761,,,,,
296,362.9079377,164.5805243,1201.16558,10.6630661,0.222236217,6.820681682,4282,,296,855,,,,,
296,211.7839775,148.0272663,1032.53511,6.808235681,0.075123035,16.25353933,3943,,296,49,,,,,
297,495.1798392,44.51816417,1046.212016,7.778780671,0.228701144,16.53746116,4185,,297,11,,,,,
297,414.1114684,173.2771704,676.7303185,9.798385588,0.222333248,7.833534233,3908,,297,1352,,,,,
297,404.9926147,52.22937083,1021.405825,8.866644455,0.273527144,10.29964686,4196,,297,4,,,,,
297,385.4468389,232.5614007,915.5080471,8.795516785,0.248842096,12.76575949,3880,,297,1560,,,,,
297,436.0855791,224.1244906,1103.512869,7.863014781,0.340277284,17.11772295,4295,,297,8,,,,,
297,576.4899963,184.0694721,1964.911503,7.670156652,0.17010207,19.14863924,5944,,297,29,,,,,
297,581.4224009,73.55761057,1262.794731,8.403795538,0.284009317,17.69798475,4308,,297,1049,,,,,
297,625.2233237,238.8221121,1053.610354,8.610132388,0.197427647,14.07134853,4186,,297,727,,,,,
297,682.9369204,214.0756467,1188.956418,9.058032359,0.341945511,14.65161032,4359,,297,893,,,,,
297,727.6882056,141.0845217,976.580601,9.014660931,0.059460088,15.08680667,4321,,297,1286,,,,,
297,363.5642142,166.2760447,1232.330987,10.4201044,0.240764646,6.673010643,4420,,297,855,,,,,
297,323.0283871,57.00633431,1236.682951,7.832648417,0.083891494,15.23187212,4456,,297,761,,,,,
297,120,73.88370392,991.6674077,8.962611697,0.262310482,12.04043225,3828,,297,1083,,,,,
297,161.9442227,226.4240408,1308.200217,7.729234982,0.16914657,12.76575949,4476,,297,38,,,,,
297,211.2052214,147.998116,1077.98135,6.929106374,0.052057814,16.68252661,4055,,297,49,,,,,
297,234.5045459,188.2278319,1356.21688,6.731086058,0.162004411,16.53746116,4421,,297,54,,,,,
297,277.4360691,169.0745749,1083.493837,6.976530478,0.016813474,16.82759206,4259,,297,57,,,,,
298,495.3897681,44.55907231,1063.367443,7.881653624,0.245313976,16.53804755,4243,,298,11,,,,,
298,385.4391593,232.5578382,918.0067096,8.920786745,0.255811014,12.62114155,3896,,298,1560,,,,,
298,436.1034958,224.0243077,1157.808399,7.912977387,0.338675365,17.11832992,4359,,298,8,,,,,
298,414.1072874,172.5445344,716.6487272,9.978904875,0.213697163,7.97888259,3961,,298,1352,,,,,
298,404.4615483,52.67239169,1131.840763,9.153305652,0.195470893,11.02536503,4325,,298,4,,,,,
298,581.4630515,73.64129348,1305.490262,8.541089901,0.29659851,17.84368288,4372,,298,1049,,,,,
298,625.2391333,238.7797245,1084.69282,8.727817753,0.187292952,14.21691807,4221,,298,727,,,,,
298,682.8511645,214.0122513,1195.961965,9.08096099,0.353514968,14.79720044,4394,,298,893,,,,,
298,727.4240861,141.4854068,984.1588998,9.145557097,0.080076682,14.07184748,4388,,298,1286,,,,,
298,576.3316203,183.4268409,1976.006541,8.096451641,0.126993312,19.14931822,6069,,298,29,,,,,
298,363.1459735,166.2118821,1250.218367,10.44518453,0.242432085,6.383106072,4430,,298,855,,,,,
298,323.5262032,57.1755199,1220.769036,7.686829257,0.048452158,16.39297696,4513,,298,761,,,,,
298,119.5720906,74.40405081,845.1812722,8.630940518,0.366376982,12.47607096,3865,,298,1083,,,,,
298,161.9289701,226.4464266,1325.510004,7.768864707,0.17018319,12.76621214,4497,,298,38,,,,,
298,211.488047,148.0411496,1110.515386,6.719119799,0.063114678,16.82818873,4117,,298,49,,,,,
298,234.5343997,188.1646673,1414.873489,6.934083456,0.154070313,16.53804755,4505,,298,54,,,,,
298,277.4699094,169.1563469,1169.123905,7.188965569,0.056330773,17.5535417,4363,,298,57,,,,,
299,413.5678533,175.1521036,668.0895878,9.240628361,0.174974813,9.080829348,3879,,299,1352,,,,,
299,434.2701872,223.8473262,1078.16831,8.269386556,0.202720851,15.13471558,4640,,299,8,,,,,
299,495.9794376,44.52248235,1163.643418,8.322877126,0.306392745,16.43197692,4429,,299,11,,,,,
299,579.3083976,74.56412837,1289.045347,8.924209059,0.25629582,17.29681781,4554,,299,1049,,,,,
299,624.9333707,238.9295834,1027.575118,8.613951958,0.275303246,13.98159439,4295,,299,727,,,,,
299,681.826221,213.1917971,1215.966292,9.150861412,0.40022993,14.55815499,4411,,299,893,,,,,
299,403.2867301,52.30828137,1317.585096,9.491726831,0.16834235,11.96363232,4560,,299,4,,,,,
299,576.0667008,184.1936733,1972.990351,7.948557941,0.177548463,21.04446166,6056,,299,29,,,,,
299,385.3023952,231.8250166,866.5705721,8.489240186,0.307912267,12.97261335,3940,,299,1560,,,,,
299,363.2244822,166.2694773,1169.264884,10.33473896,0.278424222,6.774586974,4415,,299,855,,,,,
299,162.1631753,225.9326228,1176.616031,7.976429199,0.147485624,11.09879143,4380,,299,38,,,,,
299,119.5716544,74.73972603,820.7340049,8.603682811,0.405146982,12.82847321,3879,,299,1083,,,,,
299,211.253626,148.872802,1122.995896,6.941723422,0.067219638,16.86439736,4182,,299,49,,,,,
299,323.5719562,57.47212294,1209.912406,8.008022544,0.047365186,17.29681781,4527,,299,761,,,,,
299,234.932874,188.150689,1464.463908,7.196476336,0.096484544,16.43197692,4532,,299,54,,,,,
299,276.615055,168.8239722,1244.650181,7.488760155,0.067774749,17.8733784,4526,,299,57,,,,,
300,491.5539485,43.52010414,1005.741273,9.39246493,0.31448826,11.63715676,4326,,300,11,,,,,
300,431.8992462,225.3385039,1003.413842,9.24535883,0.271193632,13.6736592,4541,,300,8,,,,,
300,402.5976628,47.7506956,1045.598535,9.773193096,0.297443616,11.78262122,4278,,300,4,,,,,
300,570.6929941,76.39127561,880.3509093,8.918408152,0.461421639,12.80087244,4273,,300,1049,,,,,
300,389.5380933,234.1199562,1063.490664,9.281174478,0.288240554,12.9463369,4257,,300,1560,,,,,
300,623.0494273,239.7517653,927.0450008,10.20192337,0.306649943,12.36447906,4271,,300,727,,,,,
300,731.5640205,138.1547695,908.8619433,9.700335607,0.149977127,12.07355014,4887,,300,1286,,,,,
300,575.9944863,182.4349154,1952.278512,8.571803863,0.148398982,21.09234664,6268,,300,29,,,,,
300,413.609115,172.5111573,769.2160622,9.646278079,0.100985227,9.455189871,3968,,300,1352,,,,,
300,114.7208267,77.91199002,816.4920115,8.770821603,0.275985041,11.34622785,3931,,300,1083,,,,,
300,162.1219874,226.6713878,1273.541343,8.731681486,0.162896022,11.05529893,4563,,300,38,,,,,
300,361.4255188,169.458004,1177.680265,10.09586583,0.313541446,7.273222978,4415,,300,855,,,,,
300,210.4673941,151.4571245,1133.16814,9.410943293,0.149395791,11.05529893,4267,,300,49,,,,,
300,324.5830447,55.830863,1050.107934,7.056193031,0.092905831,17.31027069,4408,,300,761,,,,,
300,235.0800824,188.5231903,1342.346033,7.531259808,0.10007514,16.72841285,4689,,300,54,,,,,
300,275.4213715,167.7522413,1200.663649,7.63738557,0.1510379,17.60119961,4790,,300,57,,,,,
301,397.4505668,44.47276448,939.9430186,9.324872282,0.16257893,13.61378427,4570,,301,4,,,,,
301,414.4748025,172.3046532,842.7228417,10.2269935,0.138188845,9.026530877,4071,,301,1352,,,,,
301,432.9727142,224.9731929,927.3650657,8.929318394,0.264066446,12.72592878,4697,,301,8,,,,,
301,491.5591107,43.43217666,985.075673,9.833387437,0.262131889,11.69009737,4657,,301,11,,,,,
301,575.4878907,76.75457618,1050.924956,9.844296123,0.298345977,12.87390469,4780,,301,1049,,,,,
301,576.0313663,182.5414293,1948.398886,8.638121841,0.149702395,21.01258008,6392,,301,29,,,,,
301,732.4924941,137.8921636,1074.453126,9.981328113,0.083537452,12.13402511,5108,,301,1286,,,,,
301,363.0074627,163.3032207,1130.240047,11.21193044,0.11640728,6.806892137,4714,,301,855,,,,,
301,114.4866631,78.00906909,1109.523418,9.204712224,0.17049872,13.46580836,4289,,301,1083,,,,,
301,162.1355791,226.2753244,1243.145671,9.348953322,0.180802814,10.35831412,4700,,301,38,,,,,
301,209.5046994,151.8428264,1306.775314,9.90260006,0.172040652,12.13402511,4510,,301,49,,,,,
301,276.3618543,166.8656146,1200.232655,7.329292626,0.117815405,18.34901359,5017,,301,57,,,,,
301,324.8203352,54.42346117,918.3385348,7.438576493,0.116868993,15.83342301,4562,,301,761,,,,,
301,234.1622912,188.5500565,1178.036267,7.630899311,0.160931526,15.53747118,4794,,301,54,,,,,
302,492.6416918,43.43081571,983.2994981,9.705761829,0.295747619,12.7739814,4815,,302,11,,,,,
302,433.2746642,224.9028871,962.0590407,9.03688426,0.24623543,12.7739814,4825,,302,8,,,,,
302,414.4347458,173.5645763,876.3545376,10.31158637,0.127262787,8.466476041,4117,,302,1352,,,,,
302,398.1818706,46.53537974,1030.682057,9.214971183,0.106638087,15.59614008,4957,,302,4,,,,,
302,384.4429816,233.9305246,733.3156529,9.123885722,0.257661301,13.2195854,4567,,302,1560,,,,,
302,578.5813671,78.2176082,1101.681628,9.497670428,0.342028432,14.1107934,5043,,302,1049,,,,,
302,576.1218126,183.1238652,1881.488632,8.284759887,0.162889844,21.09192277,6407,,302,29,,,,,
302,669.5231268,215.0583717,870.2646162,9.717392554,0.425640257,9.65475338,4616,,302,893,,,,,
302,115.1828698,78.6107556,1206.992707,9.150349442,0.171650881,14.85346674,4520,,302,1083,,,,,
302,161.2564939,226.7077444,1229.421442,9.646563107,0.193039202,9.65475338,4787,,302,38,,,,,
302,363.0187793,163.3624413,1107.325945,11.24481548,0.135942144,6.8325947,4756,,302,855,,,,,
302,276.6162936,166.8302466,1307.253608,7.594505516,0.029496602,19.16097209,5166,,302,57,,,,,
302,234.4041924,188.5160751,1155.005574,7.672652655,0.142609587,15.15053607,4837,,302,54,,,,,
302,209.2772545,151.9387247,1372.014723,10.08987972,0.144549509,11.58570406,4705,,302,49,,,,,
303,433.3620204,224.9318619,1004.275205,9.209762777,0.233102813,12.94207419,4884,,303,8,,,,,
303,398.2901956,46.74012338,1133.398428,9.224056213,0.112850307,16.36354208,5101,,303,4,,,,,
303,384.5886625,233.8339722,737.4007099,9.092679509,0.266696322,13.53711208,4623,,303,1560,,,,,
303,492.5454815,43.23985185,1004.126446,9.476575409,0.28259208,13.38835261,4884,,303,11,,,,,
303,414.5431006,172.526729,890.4742081,10.24386903,0.144026685,8.479289987,4137,,303,1352,,,,,
303,623.3650463,240.7798373,786.4913362,8.996752456,0.335201522,15.61974471,4697,,303,727,,,,,
303,578.4001786,78.30144151,1166.125512,9.399144717,0.336194251,14.72718787,5133,,303,1049,,,,,
303,576.1326139,183.2180655,1860.981013,8.268230107,0.155615472,21.2726047,6430,,303,29,,,,,
303,677.5531955,213.5237563,798.392094,8.802196653,0.288467208,10.56192262,4681,,303,893,,,,,
303,363.4900644,163.2606551,1085.497878,11.15437294,0.127342365,6.842935779,4754,,303,855,,,,,
303,161.3738524,226.6850288,1215.216139,9.662685281,0.191040216,9.669365775,4800,,303,38,,,,,
303,276.64012,166.7934022,1339.28154,7.631522926,0.01372164,19.33873155,5216,,303,57,,,,,
303,209.243504,152.5980704,1356.835157,10.21428667,0.192126661,11.45447946,4789,,303,49,,,,,
303,234.4618589,188.4755272,1142.770275,7.600519652,0.129322352,14.87594735,4853,,303,54,,,,,
304,572.695599,78.73770714,1070.701072,8.643486649,0.194370448,16.5797232,4764,,304,1049,,,,,
304,431.9742033,222.8274245,1054.266785,9.35982321,0.144527454,11.34402114,4217,,304,8,,,,,
304,489.7270038,42.12555457,983.4393709,10.27201037,0.286817186,10.32596796,4089,,304,11,,,,,
304,575.8193669,182.0078957,1952.480561,8.615827106,0.182623476,20.79737208,6197,,304,29,,,,,
304,620.4667454,242.9230618,739.1066079,9.55263593,0.185787476,11.34402114,3876,,304,727,,,,,
304,675.1330976,213.5499116,904.7584038,9.142753267,0.198612551,13.3801275,4010,,304,893,,,,,
304,730.2692308,137.0042735,952.8977755,9.427459049,0.24897107,13.23469133,4826,,304,1286,,,,,
304,414.7929838,173.536623,754.5228418,10.05526364,0.183800377,8.726170106,3956,,304,1352,,,,,
304,360.7348138,169.3540125,1237.807229,9.976178889,0.244062029,7.562680758,4430,,304,855,,,,,
304,113.670882,83.48913748,897.0502869,9.505212237,0.113905856,9.889659453,3827,,304,1083,,,,,
304,162.2778518,226.1045273,1310.67075,8.890965507,0.16065932,12.50751048,4558,,304,38,,,,,
304,202.0308214,159.9364208,901.2679357,8.73029259,0.194857641,9.744223285,3650,,304,49,,,,,
304,235.2664156,188.550309,1506.13696,7.687705192,0.103207071,17.01603171,4744,,304,54,,,,,
304,275.5411895,166.7080571,1447.671621,7.289659803,0.098571245,20.79737208,4645,,304,57,,,,,
304,323.2087734,54.04662876,895.1596167,8.330910019,0.084010149,15.12536152,3982,,304,761,,,,,
304,399.0792801,44.57161981,977.7673603,8.875416497,0.0445894,12.36207432,4137,,304,4,,,,,
304,380.8114863,234.5481629,878.7253296,9.394627198,0.208941118,11.63489347,4061,,304,1560,,,,,
305,490.0900443,41.2043628,896.6967968,9.770106338,0.203137811,11.32452901,3927,,305,11,,,,,
305,414.8388792,172.9926445,839.7800081,10.54173592,0.307523129,8.383092901,3874,,305,1352,,,,,
305,429.8726372,221.4917221,1128.187818,8.759165637,0.193700419,13.38353428,4306,,305,8,,,,,
305,575.8870709,182.1245435,2013.413014,8.545674988,0.21838048,20.29590913,6161,,305,29,,,,,
305,618.4684239,247.4232107,803.4532722,9.090087494,0.304819681,12.50110345,3985,,305,727,,,,,
305,673.5779315,213.0686826,914.3454134,8.243684858,0.216308749,14.56010872,3945,,305,893,,,,,
305,731.1596343,136.6298172,1045.680536,8.715611549,0.332729146,15.88375497,4801,,305,1286,,,,,
305,571.8318852,78.86979989,1117.157433,8.172057092,0.287123951,18.67811927,4737,,305,1049,,,,,
305,399.1043621,44.4302516,987.8813161,7.867065846,0.056137941,13.08939067,4131,,305,4,,,,,
305,380.4921173,235.6592643,867.5765793,8.726563314,0.15293155,14.11889331,4031,,305,1560,,,,,
305,113.126485,85.11373166,841.8390134,8.627744806,0.022169298,11.91281623,3728,,305,1083,,,,,
305,203.0875373,162.0252949,1034.944294,7.584323001,0.0445939,13.67767789,3933,,305,49,,,,,
305,235.3643161,188.9536204,1553.813623,7.456610569,0.102930352,17.79568844,4768,,305,54,,,,,
305,276.280172,166.9418569,1436.744466,6.988262098,0.053488047,21.17833996,4528,,305,57,,,,,
305,322.3731766,52.84378983,1038.474017,7.743333428,0.204663785,18.38397566,4119,,305,761,,,,,
305,361.6036444,166.5483983,1267.170674,10.4009789,0.2855735,7.353590264,4494,,305,855,,,,,
305,162.4449128,225.5915461,1290.849235,8.6054107,0.179284101,13.53060609,4533,,305,38,,,,,
306,490.0042051,40.95600841,904.6039481,9.453752869,0.174124869,11.85070674,3945,,306,11,,,,,
306,379.9858674,235.9256096,942.0580336,8.47795713,0.094331624,15.6546373,4074,,306,1560,,,,,
306,413.800995,173.2269686,852.8119705,10.55428175,0.268157344,8.046776184,3881,,306,1352,,,,,
306,398.8972311,44.15867945,1099.043322,7.792845084,0.06148897,14.48419713,4260,,306,4,,,,,
306,429.7294571,221.49983,1290.849205,8.727062681,0.205240986,14.77680717,4468,,306,8,,,,,
306,618.0102278,248.2169534,944.1063039,9.08871168,0.289922439,13.606367,4144,,306,727,,,,,
306,572.7121253,78.91128814,1083.534989,7.607870408,0.192162989,19.45856786,4891,,306,1049,,,,,
306,575.8597096,182.1801782,2035.688069,8.503163808,0.225856739,20.19009297,6180,,306,29,,,,,
306,672.6157122,213.0135095,996.3371966,7.984980394,0.235402498,15.36202726,4047,,306,893,,,,,
306,730.1747534,137.0579845,1097.580271,8.194760048,0.280880695,17.55660258,4915,,306,1286,,,,,
306,361.7218859,166.3734575,1256.760135,10.38751489,0.303871155,7.168946055,4498,,306,855,,,,,
306,112.6397244,85.21408167,870.6611831,7.897299109,0.034212354,13.16745194,3812,,306,1083,,,,,
306,162.4069807,225.5436295,1282.656124,8.51174217,0.181035631,14.04528207,4529,,306,38,,,,,
306,276.370408,167.0053785,1441.689682,6.98900961,0.039861818,21.0679231,4539,,306,57,,,,,
306,321.5571572,52.52983204,1167.221462,7.666968215,0.175589927,19.45856786,4337,,306,761,,,,,
306,202.998383,162.464426,1266.708876,7.205662733,0.018330609,16.67877245,4250,,306,49,,,,,
306,235.406517,189.0080759,1558.002174,7.483484178,0.099132182,16.82507748,4839,,306,54,,,,,
307,490.0743004,40.72129302,909.7275629,9.327611818,0.161808093,11.99705052,3949,,307,11,,,,,
307,429.9131807,221.6833916,1297.583428,8.757800189,0.200888213,15.80099337,4573,,307,8,,,,,
307,414.4332485,173.2417243,804.3876071,10.43182758,0.256679337,8.046802181,3888,,307,1352,,,,,
307,398.5282634,43.87954574,1146.596158,7.7310772,0.067253193,15.2157714,4300,,307,4,,,,,
